Chr01	7579	F	2
Chr01	7581	F	1
Chr01	7582	F	1
Chr01	7583	F	1
Chr01	7636	F	1
Chr01	7639	F	1
Chr01	7645	F	1
Chr01	7661	F	1
Chr01	7693	F	1
Chr01	7747	F	1
Chr01	7793	F	1
Chr01	7801	F	1
Chr01	7828	F	1
Chr01	8026	F	1
Chr01	8028	F	2
Chr01	8034	F	2
Chr01	8039	F	1
Chr01	8053	F	1
Chr01	8096	F	1
Chr01	8152	F	4
Chr01	8322	F	1
Chr01	8408	F	1
Chr01	8409	F	1
Chr01	8410	F	1
Chr01	8423	F	2
Chr01	8425	F	2
Chr01	8426	F	4
Chr01	8427	F	1
Chr01	8428	F	1
Chr01	8435	F	1
Chr01	8438	F	1
Chr01	8439	F	1
Chr01	8440	F	1
Chr01	8441	F	1
Chr01	8445	F	2
Chr01	8450	F	1
Chr01	8460	F	2
Chr01	8464	F	1
Chr01	8465	F	2
Chr01	8466	F	1
Chr01	8468	F	1
Chr01	8471	F	1
Chr01	8475	F	1
Chr01	8476	F	1
Chr01	8477	F	1
Chr01	8487	F	1
Chr01	8502	F	1
Chr01	8509	F	1
Chr01	8610	F	2
Chr01	8677	F	1
Chr01	9208	F	3
Chr01	9209	F	7
Chr01	9213	F	1
Chr01	9217	F	4
Chr01	9223	F	1
Chr01	9225	F	2
Chr01	9226	F	1
Chr01	9254	F	2
Chr01	9266	F	1
Chr01	9268	F	1
Chr01	9269	F	1
Chr01	9270	F	2
Chr01	9281	F	2
Chr01	9291	F	1
Chr01	9294	F	1
Chr01	9307	F	1
Chr01	9308	F	1
Chr01	9313	F	1
Chr01	9331	F	1
Chr01	9368	F	1
Chr01	9432	F	1
Chr01	9450	F	1
Chr01	9457	F	1
Chr01	9466	F	1
Chr01	9480	F	2
Chr01	9483	F	1
Chr01	9485	F	1
Chr01	9492	F	1
Chr01	9505	F	4
Chr01	9506	F	1
Chr01	9511	F	1
Chr01	9515	F	1
Chr01	9516	F	1
Chr01	9519	F	2
Chr01	9520	F	4
Chr01	9521	F	4
Chr01	9523	F	3
Chr01	9526	F	4
Chr01	9618	F	1
Chr01	9619	F	19
Chr01	9769	F	1
Chr01	9823	F	1
Chr01	9944	F	1
Chr01	9992	F	1
Chr01	10068	F	1
Chr01	10078	F	1
Chr01	10083	F	1
Chr01	10084	F	10
Chr01	10087	F	2
Chr01	10103	F	1
Chr01	10114	F	1
Chr01	10128	F	1
Chr01	10140	F	1
Chr01	10188	F	1
Chr01	10189	F	8
Chr01	10191	F	1
Chr01	10250	F	1
Chr01	10273	F	5
Chr01	10280	F	1
Chr01	10282	F	2
Chr01	10283	F	2
Chr01	10284	F	1
Chr01	10285	F	1
Chr01	10287	F	4
Chr01	10288	F	3
Chr01	10299	F	1
Chr01	10300	F	5
Chr01	10307	F	1
Chr01	10315	F	1
Chr01	10318	F	1
Chr01	10321	F	1
Chr01	10322	F	2
Chr01	10329	F	1
Chr01	10333	F	1
Chr01	10334	F	1
Chr01	10335	F	1
Chr01	10339	F	1
Chr01	10343	F	2
Chr01	10346	F	4
Chr01	10349	F	1
Chr01	10353	F	1
Chr01	10359	F	1
Chr01	10376	F	3
Chr01	10378	F	1
Chr01	10437	F	1
Chr01	10451	F	1
Chr01	10479	F	1
Chr01	10489	F	7
Chr01	10504	F	5
Chr01	10505	F	1
Chr01	10512	F	1
Chr01	10520	F	1
Chr01	10539	F	1
Chr01	10543	F	2
Chr01	10545	F	1
Chr01	10552	F	1
Chr01	10553	F	1
Chr01	10554	F	1
Chr01	10557	F	1
Chr01	10558	F	3
Chr01	10559	F	3
Chr01	10566	F	1
Chr01	10575	F	1
Chr01	10580	F	2
Chr01	10583	F	4
Chr01	10589	F	1
Chr01	10594	F	1
Chr01	10604	F	1
Chr01	10617	F	1
Chr01	10647	F	2
Chr01	10649	F	1
Chr01	10653	F	2
Chr01	10660	F	1
Chr01	11146	F	1
Chr01	11167	F	1
Chr01	11171	F	5
Chr01	11175	F	3
Chr01	11197	F	2
Chr01	11198	F	2
Chr01	11199	F	1
Chr01	11202	F	4
Chr01	11204	F	1
Chr01	11206	F	1
Chr01	11228	F	1
Chr01	11229	F	3
Chr01	11238	F	1
Chr01	11242	F	1
Chr01	11243	F	1
Chr01	11343	F	2
Chr01	11362	F	2
Chr01	11399	F	1
Chr01	11413	F	1
Chr01	12062	F	2
Chr01	12663	F	2
Chr01	12708	F	1
Chr01	12710	F	1
Chr01	12711	F	25
Chr01	12712	F	1
Chr01	12715	F	2
Chr01	12716	F	1
Chr01	12721	F	1
Chr01	12848	F	1
Chr01	12914	F	1
Chr01	13045	F	1
Chr01	13078	F	1
Chr01	13138	F	1
Chr01	13144	F	1
Chr01	13201	F	1
Chr01	13208	F	1
Chr01	13332	F	1
Chr01	13364	F	1
Chr01	13368	F	1
Chr01	13383	F	1
Chr01	13452	F	1
Chr01	13456	F	1
Chr01	13466	F	1
Chr01	13467	F	1
Chr01	13486	F	1
Chr01	13520	F	1
Chr01	13543	F	2
Chr01	13550	F	1
Chr01	13985	F	2
Chr01	14304	F	3
Chr01	14439	F	2
Chr01	14967	F	2
Chr01	14968	F	2
Chr01	15015	F	1
Chr01	15036	F	2
Chr01	15037	F	1
Chr01	15047	F	1
Chr01	15061	F	1
Chr01	15062	F	1
Chr01	15086	F	2
Chr01	15095	F	1
Chr01	15157	F	1
Chr01	15238	F	1
Chr01	15267	F	2
Chr01	15268	F	1
Chr01	15276	F	1
Chr01	15277	F	1
Chr01	15315	F	1
Chr01	15319	F	1
Chr01	15320	F	1
Chr01	15326	F	1
Chr01	15327	F	1
Chr01	15328	F	2
Chr01	15338	F	1
Chr01	15343	F	2
Chr01	15344	F	1
Chr01	15345	F	1
Chr01	15347	F	1
Chr01	15355	F	1
Chr01	15356	F	1
Chr01	15357	F	2
Chr01	15362	F	1
Chr01	15364	F	1
Chr01	15371	F	1
Chr01	15376	F	3
Chr01	15380	F	1
Chr01	15382	F	2
Chr01	15383	F	2
Chr01	15385	F	1
Chr01	15396	F	1
Chr01	15424	F	1
Chr01	15446	F	1
Chr01	15467	F	1
Chr01	15470	F	1
Chr01	15478	F	1
Chr01	15509	F	1
Chr01	15512	F	1
Chr01	15519	F	1
Chr01	15525	F	1
Chr01	15530	F	1
Chr01	15532	F	1
Chr01	15618	F	1
Chr01	16075	F	2
Chr01	16079	F	3
Chr01	16081	F	1
Chr01	16102	F	1
Chr01	16198	F	1
Chr01	16200	F	1
Chr01	16212	F	1
Chr01	16244	F	1
Chr01	16253	F	1
Chr01	16262	F	1
Chr01	16263	F	1
Chr01	16278	F	1
Chr01	16289	F	3
Chr01	16290	F	42
Chr01	16292	F	18
Chr01	16299	F	1
Chr01	16302	F	1
Chr01	16307	F	1
Chr01	16309	F	2
Chr01	16316	F	2
Chr01	16318	F	4
Chr01	16321	F	13
Chr01	16339	F	1
Chr01	16347	F	2
Chr01	16348	F	2
Chr01	16350	F	1
Chr01	16353	F	4
Chr01	16354	F	1
Chr01	16357	F	19
Chr01	16362	F	5
Chr01	16370	F	1
Chr01	16371	F	2
Chr01	16390	F	1
Chr01	16392	F	2
Chr01	16393	F	1
Chr01	16394	F	53
Chr01	16395	F	2
Chr01	16396	F	1
Chr01	16398	F	5
Chr01	16399	F	5
Chr01	16400	F	1
Chr01	16401	F	10
Chr01	16403	F	2
Chr01	16404	F	8
Chr01	16408	F	1
Chr01	16417	F	1
Chr01	16422	F	1
Chr01	16435	F	3
Chr01	16440	F	1
Chr01	16446	F	1
Chr01	16447	F	1
Chr01	16453	F	4
Chr01	16455	F	1
Chr01	16456	F	1
Chr01	16459	F	3
Chr01	16464	F	2
Chr01	16468	F	1
Chr01	16476	F	1
Chr01	16481	F	1
Chr01	16489	F	1
Chr01	16492	F	2
Chr01	16493	F	4
Chr01	16494	F	4
Chr01	16496	F	1
Chr01	16498	F	1
Chr01	16499	F	6
Chr01	16500	F	2
Chr01	16501	F	1
Chr01	16506	F	1
Chr01	16507	F	1
Chr01	16509	F	2
Chr01	16548	F	1
Chr01	16550	F	16
Chr01	16552	F	2
Chr01	16553	F	1
Chr01	16554	F	2
Chr01	16555	F	3
Chr01	16556	F	30
Chr01	16557	F	2
Chr01	16559	F	4
Chr01	16560	F	2
Chr01	16561	F	1
Chr01	16563	F	1
Chr01	16567	F	1
Chr01	16568	F	1
Chr01	16570	F	1
Chr01	16572	F	2
Chr01	16577	F	1
Chr01	16579	F	1
Chr01	16587	F	1
Chr01	16589	F	1
Chr01	16594	F	1
Chr01	16610	F	1
Chr01	16620	F	3
Chr01	16622	F	1
Chr01	16623	F	1
Chr01	16656	F	1
Chr01	16661	F	1
Chr01	16686	F	1
Chr01	16688	F	1
Chr01	16710	F	1
Chr01	16718	F	1
Chr01	16724	F	1
Chr01	16726	F	1
Chr01	16734	F	3
Chr01	16736	F	1
Chr01	16797	F	1
Chr01	16881	F	1
Chr01	16978	F	4
Chr01	17383	F	2
Chr01	17557	F	2
Chr01	17559	F	1
Chr01	17596	F	1
Chr01	17696	F	1
Chr01	17722	F	1
Chr01	17948	F	1
Chr01	18018	F	1
Chr01	18020	F	2
Chr01	18108	F	1
Chr01	18122	F	1
Chr01	18249	F	1
Chr01	18260	F	1
Chr01	18273	F	1
Chr01	18573	F	18
Chr01	18942	F	2
Chr01	18954	F	1
Chr01	18969	F	3
Chr01	18975	F	6
Chr01	18982	F	1
Chr01	18983	F	1
Chr01	18989	F	1
Chr01	19009	F	1
Chr01	19059	F	6
Chr01	19114	F	1
Chr01	19138	F	1
Chr01	19141	F	3
Chr01	19146	F	1
Chr01	19151	F	3
Chr01	19155	F	1
Chr01	19160	F	1
Chr01	19162	F	1
Chr01	19167	F	1
Chr01	19177	F	2
Chr01	19183	F	2
Chr01	19192	F	1
Chr01	19194	F	2
Chr01	19201	F	2
Chr01	19209	F	2
Chr01	19211	F	2
Chr01	19219	F	1
Chr01	19224	F	2
Chr01	19226	F	1
Chr01	19228	F	2
Chr01	19230	F	1
Chr01	19412	F	2
Chr01	19413	F	1
Chr01	19530	F	3
Chr01	19531	F	6
Chr01	19532	F	1
Chr01	19539	F	1
Chr01	19551	F	2
Chr01	19556	F	1
Chr01	19557	F	2
Chr01	19564	F	2
Chr01	19566	F	1
Chr01	19596	F	1
Chr01	19675	F	1
Chr01	19728	F	1
Chr01	19731	F	1
Chr01	19732	F	1
Chr01	19741	F	1
Chr01	19748	F	2
Chr01	19757	F	1
Chr01	19787	F	1
Chr01	19832	F	1
Chr01	19855	F	1
Chr01	19881	F	1
Chr01	19888	F	1
Chr01	19904	F	1
Chr01	19928	F	1
Chr01	20079	F	1
Chr01	22763	F	1
Chr01	22805	F	1
Chr01	22809	F	2
Chr01	22821	F	2
Chr01	22824	F	1
Chr01	22834	F	2
Chr01	22838	F	1
Chr01	22840	F	1
Chr01	22841	F	13
Chr01	22843	F	9
Chr01	22848	F	1
Chr01	22849	F	1
Chr01	22850	F	11
Chr01	22851	F	1
Chr01	22852	F	2
Chr01	22853	F	5
Chr01	22854	F	14
Chr01	22858	F	5
Chr01	22860	F	1
Chr01	22861	F	47
Chr01	22862	F	5
Chr01	22863	F	5
Chr01	22864	F	1
Chr01	22865	F	2
Chr01	22866	F	3
Chr01	22867	F	1
Chr01	22868	F	1
Chr01	22870	F	1
Chr01	22871	F	12
Chr01	22874	F	5
Chr01	22877	F	2
Chr01	22882	F	1
Chr01	22893	F	1
Chr01	22897	F	5
Chr01	22898	F	2
Chr01	22899	F	1
Chr01	22900	F	14
Chr01	22901	F	1
Chr01	22903	F	1
Chr01	22905	F	9
Chr01	22909	F	2
Chr01	22931	F	4
Chr01	22933	F	1
Chr01	22934	F	2
Chr01	22935	F	1
Chr01	22952	F	2
Chr01	22955	F	1
Chr01	22963	F	1
Chr01	22976	F	3
Chr01	22985	F	3
Chr01	22988	F	1
Chr01	23012	F	1
Chr01	23014	F	2
Chr01	23042	F	1
Chr01	23043	F	3
Chr01	23069	F	1
Chr01	23080	F	1
Chr01	23083	F	1
Chr01	23095	F	1
Chr01	23106	F	2
Chr01	23108	F	2
Chr01	23124	F	1
Chr01	23135	F	1
Chr01	23156	F	1
Chr01	23682	F	1
Chr01	23735	F	1
Chr01	23849	F	2
Chr01	23910	F	2
Chr01	23939	F	12
Chr01	24035	F	2
Chr01	24274	F	1
Chr01	24313	F	1
Chr01	24579	F	27
Chr01	24619	F	2
Chr01	24620	F	1
Chr01	24696	F	1
Chr01	24722	F	1
Chr01	25442	F	3
Chr01	25451	F	1
Chr01	25460	F	1
Chr01	25466	F	1
Chr01	25881	F	2
Chr01	25892	F	1
Chr01	25930	F	1
Chr01	25932	F	1
Chr01	25938	F	4
Chr01	25940	F	1
Chr01	25953	F	2
Chr01	25962	F	1
Chr01	25966	F	9
Chr01	25977	F	1
Chr01	25993	F	1
Chr01	25995	F	8
Chr01	25997	F	2
Chr01	25998	F	1
Chr01	25999	F	1
Chr01	26000	F	6
Chr01	26001	F	2
Chr01	26008	F	1
Chr01	26011	F	4
Chr01	26012	F	3
Chr01	26021	F	1
Chr01	26027	F	2
Chr01	26045	F	1
Chr01	26046	F	2
Chr01	26047	F	3
Chr01	26050	F	1
Chr01	26054	F	1
Chr01	26057	F	1
Chr01	26060	F	7
Chr01	26065	F	1
Chr01	26066	F	6
Chr01	26067	F	1
Chr01	26075	F	2
Chr01	26078	F	2
Chr01	26079	F	2
Chr01	26082	F	1
Chr01	26086	F	3
Chr01	26087	F	1
Chr01	26088	F	1
Chr01	26089	F	1
Chr01	26090	F	1
Chr01	26091	F	1
Chr01	26096	F	2
Chr01	26099	F	1
Chr01	26102	F	4
Chr01	26104	F	4
Chr01	26105	F	1
Chr01	26107	F	3
Chr01	26110	F	1
Chr01	26111	F	2
Chr01	26112	F	1
Chr01	26116	F	4
Chr01	26117	F	1
Chr01	26118	F	6
Chr01	26120	F	3
Chr01	26121	F	11
Chr01	26123	F	8
Chr01	26130	F	2
Chr01	26131	F	2
Chr01	26135	F	2
Chr01	26139	F	1
Chr01	26140	F	1
Chr01	26141	F	8
Chr01	26143	F	3
Chr01	26149	F	9
Chr01	26159	F	1
Chr01	26160	F	2
Chr01	26163	F	1
Chr01	26164	F	2
Chr01	26165	F	2
Chr01	26167	F	8
Chr01	26168	F	2
Chr01	26169	F	1
Chr01	26170	F	1
Chr01	26171	F	8
Chr01	26173	F	3
Chr01	26175	F	6
Chr01	26176	F	1
Chr01	26177	F	3
Chr01	26179	F	1
Chr01	26180	F	1
Chr01	26183	F	1
Chr01	26184	F	3
Chr01	26187	F	6
Chr01	26188	F	3
Chr01	26191	F	1
Chr01	26192	F	13
Chr01	26194	F	1
Chr01	26195	F	9
Chr01	26197	F	1
Chr01	26198	F	2
Chr01	26200	F	8
Chr01	26201	F	1
Chr01	26202	F	5
Chr01	26203	F	1
Chr01	26205	F	3
Chr01	26206	F	1
Chr01	26207	F	1
Chr01	26208	F	2
Chr01	26209	F	2
Chr01	26210	F	4
Chr01	26211	F	2
Chr01	26212	F	3
Chr01	26220	F	2
Chr01	26221	F	1
Chr01	26222	F	4
Chr01	26223	F	3
Chr01	26230	F	1
Chr01	26231	F	1
Chr01	26232	F	3
Chr01	26236	F	2
Chr01	26239	F	4
Chr01	26241	F	1
Chr01	26244	F	2
Chr01	26245	F	4
Chr01	26247	F	2
Chr01	26250	F	1
Chr01	26253	F	1
Chr01	26258	F	1
Chr01	26259	F	6
Chr01	26260	F	1
Chr01	26261	F	1
Chr01	26262	F	2
Chr01	26267	F	1
Chr01	26270	F	1
Chr01	26271	F	1
Chr01	26274	F	2
Chr01	26276	F	3
Chr01	26280	F	3
Chr01	26285	F	6
Chr01	26293	F	1
Chr01	26295	F	1
Chr01	26296	F	4
Chr01	26298	F	2
Chr01	26299	F	1
Chr01	26300	F	4
Chr01	26302	F	3
Chr01	26304	F	2
Chr01	26305	F	2
Chr01	26306	F	1
Chr01	26309	F	2
Chr01	26310	F	1
Chr01	26313	F	1
Chr01	26314	F	4
Chr01	26315	F	1
Chr01	26320	F	1
Chr01	26321	F	4
Chr01	26323	F	1
Chr01	26326	F	2
Chr01	26330	F	1
Chr01	26332	F	1
Chr01	26335	F	1
Chr01	26336	F	3
Chr01	26341	F	1
Chr01	26343	F	2
Chr01	26345	F	1
Chr01	26347	F	2
Chr01	26350	F	2
Chr01	26358	F	1
Chr01	26359	F	3
Chr01	26361	F	2
Chr01	26364	F	2
Chr01	26368	F	2
Chr01	26369	F	1
Chr01	26370	F	1
Chr01	26373	F	2
Chr01	26374	F	2
Chr01	26375	F	1
Chr01	26376	F	1
Chr01	26379	F	1
Chr01	26380	F	2
Chr01	26383	F	1
Chr01	26384	F	3
Chr01	26385	F	1
Chr01	26391	F	1
Chr01	26392	F	1
Chr01	26393	F	1
Chr01	26395	F	2
Chr01	26397	F	3
Chr01	26400	F	1
Chr01	26403	F	3
Chr01	26405	F	2
Chr01	26406	F	1
Chr01	26407	F	2
Chr01	26408	F	1
Chr01	26411	F	1
Chr01	26413	F	2
Chr01	26415	F	1
Chr01	26418	F	2
Chr01	26422	F	2
Chr01	26423	F	1
Chr01	26424	F	1
Chr01	26436	F	1
Chr01	26437	F	2
Chr01	26439	F	7
Chr01	26440	F	1
Chr01	26444	F	2
Chr01	26445	F	1
Chr01	26453	F	2
Chr01	26455	F	2
Chr01	26468	F	1
Chr01	26469	F	1
Chr01	26470	F	2
Chr01	26472	F	1
Chr01	26480	F	3
Chr01	26483	F	4
Chr01	26490	F	1
Chr01	26493	F	3
Chr01	26494	F	1
Chr01	26497	F	2
Chr01	26498	F	1
Chr01	26501	F	1
Chr01	26502	F	2
Chr01	26503	F	1
Chr01	26506	F	2
Chr01	26508	F	1
Chr01	26516	F	1
Chr01	26517	F	3
Chr01	26518	F	3
Chr01	26519	F	1
Chr01	26520	F	3
Chr01	26521	F	1
Chr01	26524	F	2
Chr01	26527	F	2
Chr01	26530	F	3
Chr01	26533	F	1
Chr01	26535	F	1
Chr01	26540	F	1
Chr01	26542	F	3
Chr01	26547	F	2
Chr01	26549	F	1
Chr01	26550	F	2
Chr01	26551	F	1
Chr01	26552	F	1
Chr01	26553	F	6
Chr01	26558	F	2
Chr01	26562	F	2
Chr01	26563	F	2
Chr01	26564	F	1
Chr01	26569	F	1
Chr01	26571	F	2
Chr01	26577	F	2
Chr01	26586	F	2
Chr01	26591	F	9
Chr01	26592	F	1
Chr01	26593	F	5
Chr01	26594	F	1
Chr01	26595	F	1
Chr01	26596	F	2
Chr01	26597	F	1
Chr01	26598	F	4
Chr01	26603	F	1
Chr01	26604	F	1
Chr01	26607	F	1
Chr01	26608	F	6
Chr01	26614	F	2
Chr01	26615	F	2
Chr01	26616	F	2
Chr01	26618	F	2
Chr01	26620	F	4
Chr01	26624	F	1
Chr01	26626	F	1
Chr01	26633	F	1
Chr01	26636	F	1
Chr01	26638	F	1
Chr01	26646	F	4
Chr01	26649	F	1
Chr01	26652	F	1
Chr01	26660	F	2
Chr01	26674	F	3
Chr01	26675	F	2
Chr01	26681	F	5
Chr01	26685	F	4
Chr01	26688	F	2
Chr01	26690	F	1
Chr01	26748	F	1
Chr01	26941	F	1
Chr01	27136	F	5
Chr01	27137	F	64
Chr01	27138	F	255
Chr01	27139	F	134
Chr01	27140	F	855
Chr01	27141	F	42
Chr01	27142	F	187
Chr01	27143	F	154
Chr01	27144	F	19
Chr01	27145	F	37
Chr01	27146	F	3
Chr01	27147	F	1
Chr01	27148	F	3
Chr01	27149	F	1
Chr01	27150	F	21
Chr01	27151	F	4
Chr01	27152	F	5
Chr01	27153	F	78
Chr01	27154	F	1
Chr01	27155	F	3
Chr01	27158	F	5
Chr01	27174	F	2
Chr01	27177	F	3
Chr01	27178	F	2
Chr01	27179	F	4
Chr01	27180	F	4
Chr01	27181	F	3
Chr01	27186	F	1
Chr01	27189	F	2
Chr01	27190	F	1
Chr01	27193	F	1
Chr01	27199	F	2
Chr01	27203	F	4
Chr01	27211	F	1
Chr01	27255	F	1
Chr01	27370	F	1
Chr01	27371	F	1
Chr01	27372	F	1
Chr01	27412	F	1
Chr01	27415	F	2
Chr01	27418	F	1
Chr01	27443	F	1
Chr01	27458	F	1
Chr01	27460	F	1
Chr01	27474	F	2
Chr01	27478	F	1
Chr01	27496	F	2
Chr01	27503	F	1
Chr01	27520	F	1
Chr01	27553	F	1
Chr01	27564	F	1
Chr01	27576	F	1
Chr01	27577	F	1
Chr01	27642	F	31
Chr01	27643	F	62
Chr01	27673	F	2
Chr01	28090	F	1
Chr01	28118	F	1
Chr01	28119	F	1
Chr01	28225	F	1
Chr01	28242	F	1
Chr01	28295	F	1
Chr01	29106	F	2
Chr01	29433	F	1
Chr01	29489	F	1
Chr01	29573	F	3
Chr01	29590	F	1
Chr01	29606	F	1
Chr01	29808	F	1
Chr01	29810	F	1
Chr01	29813	F	1
Chr01	29816	F	1
Chr01	29848	F	1
Chr01	29851	F	3
Chr01	29853	F	1
Chr01	30673	F	1
Chr01	30675	F	2
Chr01	30965	F	1
Chr01	31220	F	1
Chr01	31327	F	3
Chr01	31972	F	1
Chr01	32712	F	1
Chr01	32746	F	1
Chr01	32804	F	1
Chr01	32910	F	16
Chr01	33277	F	1
Chr01	33542	F	1
Chr01	33859	F	1
Chr01	33867	F	1
Chr01	33974	F	1
Chr01	33975	F	7
Chr01	33979	F	1
Chr01	33986	F	1
Chr01	33991	F	1
Chr01	33997	F	1
Chr01	34002	F	1
Chr01	34008	F	2
Chr01	34020	F	1
Chr01	34031	F	1
Chr01	34032	F	1
Chr01	34040	F	1
Chr01	34046	F	1
Chr01	34047	F	2
Chr01	34057	F	1
Chr01	34059	F	2
Chr01	34060	F	3
Chr01	34061	F	2
Chr01	34063	F	1
Chr01	34064	F	2
Chr01	34086	F	3
Chr01	34088	F	1
Chr01	34089	F	4
Chr01	34090	F	1
Chr01	34092	F	2
Chr01	34093	F	1
Chr01	34094	F	16
Chr01	34098	F	1
Chr01	34099	F	2
Chr01	34100	F	1
Chr01	34107	F	2
Chr01	34108	F	2
Chr01	34110	F	1
Chr01	34111	F	2
Chr01	34112	F	2
Chr01	34116	F	1
Chr01	34117	F	1
Chr01	34121	F	1
Chr01	34132	F	1
Chr01	34134	F	1
Chr01	34143	F	1
Chr01	34144	F	5
Chr01	34145	F	3
Chr01	34155	F	1
Chr01	34158	F	7
Chr01	34160	F	3
Chr01	34162	F	2
Chr01	34163	F	2
Chr01	34164	F	1
Chr01	34166	F	1
Chr01	34168	F	1
Chr01	34179	F	1
Chr01	34185	F	4
Chr01	34186	F	1
Chr01	34190	F	1
Chr01	34193	F	1
Chr01	34194	F	1
Chr01	34200	F	2
Chr01	34205	F	2
Chr01	34224	F	1
Chr01	34232	F	3
Chr01	34251	F	2
Chr01	34256	F	1
Chr01	34269	F	3
Chr01	34272	F	1
Chr01	34304	F	2
Chr01	35552	F	1
Chr01	35555	F	1
Chr01	35557	F	2
Chr01	35559	F	1
Chr01	35563	F	1
Chr01	35589	F	17
Chr01	35593	F	7
Chr01	35594	F	2
Chr01	35595	F	12
Chr01	35596	F	88
Chr01	35597	F	32
Chr01	35598	F	6
Chr01	35599	F	18
Chr01	35600	F	59
Chr01	35601	F	203
Chr01	35602	F	5
Chr01	35603	F	11
Chr01	35604	F	2
Chr01	35605	F	71
Chr01	35606	F	3
Chr01	35607	F	11
Chr01	35608	F	4
Chr01	35610	F	3
Chr01	35611	F	2
Chr01	35617	F	10
Chr01	35618	F	2
Chr01	35619	F	149
Chr01	35620	F	3
Chr01	35621	F	2
Chr01	35622	F	4
Chr01	35623	F	355
Chr01	35624	F	26
Chr01	35625	F	180
Chr01	35626	F	5
Chr01	35627	F	45
Chr01	35632	F	2
Chr01	35640	F	2
Chr01	35642	F	1
Chr01	35643	F	20
Chr01	35646	F	23
Chr01	35648	F	1
Chr01	35649	F	2
Chr01	35650	F	2
Chr01	35651	F	1
Chr01	35653	F	2
Chr01	35654	F	25
Chr01	35655	F	4
Chr01	35656	F	1
Chr01	35657	F	1
Chr01	35661	F	7
Chr01	35662	F	1
Chr01	35663	F	4
Chr01	35664	F	3
Chr01	35665	F	79
Chr01	35667	F	14
Chr01	35672	F	3
Chr01	35673	F	5
Chr01	35674	F	14
Chr01	35675	F	1
Chr01	35677	F	3
Chr01	35678	F	33
Chr01	35679	F	1
Chr01	35681	F	8
Chr01	35686	F	1
Chr01	35687	F	1
Chr01	35688	F	9
Chr01	35689	F	3
Chr01	35690	F	5
Chr01	35691	F	29
Chr01	35692	F	2
Chr01	35693	F	16
Chr01	35694	F	2
Chr01	35695	F	6
Chr01	35696	F	32
Chr01	35697	F	17
Chr01	35698	F	659
Chr01	35699	F	2
Chr01	35703	F	17
Chr01	35706	F	1
Chr01	35710	F	15
Chr01	35716	F	1
Chr01	35718	F	6
Chr01	35719	F	65
Chr01	35720	F	274
Chr01	35721	F	22
Chr01	35722	F	60
Chr01	35723	F	88
Chr01	35724	F	311
Chr01	35725	F	132
Chr01	35726	F	26
Chr01	35727	F	62
Chr01	35728	F	42
Chr01	35729	F	230
Chr01	35730	F	101
Chr01	35731	F	28
Chr01	35732	F	2
Chr01	35733	F	2
Chr01	35734	F	29
Chr01	35735	F	11
Chr01	35736	F	2
Chr01	35738	F	9
Chr01	35739	F	2
Chr01	35743	F	3
Chr01	35745	F	1
Chr01	35747	F	2
Chr01	35753	F	1
Chr01	35755	F	2
Chr01	35757	F	2
Chr01	35758	F	2
Chr01	35765	F	2
Chr01	35766	F	1
Chr01	35810	F	1
Chr01	35819	F	1
Chr01	35820	F	1
Chr01	35841	F	1
Chr01	36073	F	1
Chr01	36074	F	3
Chr01	36538	F	1
