Chr01	7273	F	1	CL_Chr01_8	75	e						
Chr01	7348	F	1	CL_Chr01_9	76	s						
Chr01	7353	F	1	CL_Chr01_9	77	e						
Chr01	7355	F	1	CL_Chr01_9	78	e						
Chr01	7368	F	1	CL_Chr01_9	79	e						
Chr01	7386	F	1	CL_Chr01_9	80	e						
Chr01	7387	F	1	CL_Chr01_9	81	e						
Chr01	7390	F	1	CL_Chr01_9	82	e						
Chr01	7408	F	2	CL_Chr01_9	83	u	P1	25	P2	12	CP	
Chr01	7432	F	2	CL_Chr01_10	84	s	P1	26	P2	13	CP	
Chr01	7490	F	1	CL_Chr01_11	85	s						
Chr01	7492	F	1	CL_Chr01_11	86	e						
Chr01	7501	F	2	CL_Chr01_11	87	u	P1	27	P2	14	CP	
Chr01	7521	F	1	CL_Chr01_11	88	d						
Chr01	7579	F	2	CL_Chr01_12	89	s	P1	28	P2	15	CP	
Chr01	7581	F	1	CL_Chr01_12	90	d						
Chr01	7582	F	1	CL_Chr01_12	91	e						
Chr01	7583	F	1	CL_Chr01_12	92	e						
Chr01	7636	F	1	CL_Chr01_13	93	s						
Chr01	7639	F	1	CL_Chr01_13	94	e	P1	29	P2	16	CP	
Chr01	7645	F	1	CL_Chr01_13	95	e						
Chr01	7661	F	1	CL_Chr01_13	96	e						
Chr01	7693	F	1	CL_Chr01_14	97	s	P1	30	P2	17	CP	
Chr01	7747	F	1	CL_Chr01_15	98	s	P1	31	P2	18	CP	
Chr01	7793	F	1	CL_Chr01_16	99	s	P1	32	P2	19	CP	
Chr01	7801	F	1	CL_Chr01_16	100	e						
Chr01	7828	F	1	CL_Chr01_17	101	s	P1	33	P2	20	CP	
Chr01	8026	F	1	CL_Chr01_18	102	s						
Chr01	8028	F	2	CL_Chr01_18	103	u	P1	34	P2	21	CP	
Chr01	8034	F	2	CL_Chr01_18	104	e						
Chr01	8039	F	1	CL_Chr01_18	105	d						
Chr01	8053	F	1	CL_Chr01_18	106	e						
Chr01	8096	F	1	CL_Chr01_19	107	s	P1	35	P2	22	CP	
Chr01	8152	F	4	CL_Chr01_20	108	s	P1	36	P2	23	CP	
Chr01	8322	F	1	CL_Chr01_21	109	s	P1	37	P2	24	CP	
Chr01	8408	F	1	CL_Chr01_22	110	s						
Chr01	8409	F	1	CL_Chr01_22	111	e						
Chr01	8410	F	1	CL_Chr01_22	112	e						
Chr01	8423	F	2	CL_Chr01_22	113	u						
Chr01	8425	F	2	CL_Chr01_22	114	e						
Chr01	8426	F	4	CL_Chr01_22	115	u	P1	38	P2	25	CP	
Chr01	8427	F	1	CL_Chr01_22	116	d						
Chr01	8428	F	1	CL_Chr01_22	117	e						
Chr01	8435	F	1	CL_Chr01_22	118	e						
Chr01	8438	F	1	CL_Chr01_22	119	e						
Chr01	8439	F	1	CL_Chr01_22	120	e						
Chr01	8440	F	1	CL_Chr01_22	121	e						
Chr01	8441	F	1	CL_Chr01_22	122	e						
Chr01	8445	F	2	CL_Chr01_22	123	u	P1	39				
Chr01	8450	F	1	CL_Chr01_22	124	d						
Chr01	8460	F	2	CL_Chr01_22	125	u	P1	40				
Chr01	8464	F	1	CL_Chr01_22	126	d						
Chr01	8465	F	2	CL_Chr01_22	127	u	P1	41				
Chr01	8466	F	1	CL_Chr01_22	128	d						
Chr01	8468	F	1	CL_Chr01_22	129	e						
Chr01	8471	F	1	CL_Chr01_22	130	e						
Chr01	8475	F	1	CL_Chr01_22	131	e						
Chr01	8476	F	1	CL_Chr01_22	132	e						
Chr01	8477	F	1	CL_Chr01_22	133	e						
Chr01	8487	F	1	CL_Chr01_22	134	e						
Chr01	8502	F	1	CL_Chr01_22	135	e						
Chr01	8509	F	1	CL_Chr01_22	136	e						
Chr01	8610	F	2	CL_Chr01_23	137	s	P1	42	P2	26	CP	
Chr01	8677	F	1	CL_Chr01_24	138	s	P1	43	P2	27	CP	
Chr01	9208	F	3	CL_Chr01_25	139	s						
Chr01	9209	F	7	CL_Chr01_25	140	u	P1	44	P2	28	CP	
Chr01	9213	F	1	CL_Chr01_25	141	d						
Chr01	9217	F	4	CL_Chr01_25	142	u	P1	45				
Chr01	9223	F	1	CL_Chr01_25	143	d						
Chr01	9225	F	2	CL_Chr01_25	144	u	P1	46				
Chr01	9226	F	1	CL_Chr01_25	145	d						
Chr01	9254	F	2	CL_Chr01_26	146	s	P1	47	P2	29	CP	
Chr01	9266	F	1	CL_Chr01_26	147	d						
Chr01	9268	F	1	CL_Chr01_26	148	e						
Chr01	9269	F	1	CL_Chr01_26	149	e						
Chr01	9270	F	2	CL_Chr01_26	150	u	P1	48				
Chr01	9281	F	2	CL_Chr01_26	151	e						
Chr01	9291	F	1	CL_Chr01_26	152	d						
Chr01	9294	F	1	CL_Chr01_26	153	e						
Chr01	9307	F	1	CL_Chr01_26	154	e						
Chr01	9308	F	1	CL_Chr01_26	155	e						
Chr01	9313	F	1	CL_Chr01_26	156	e						
Chr01	9331	F	1	CL_Chr01_26	157	e						
Chr01	9368	F	1	CL_Chr01_27	158	s	P1	49	P2	30	CP	
Chr01	9432	F	1	CL_Chr01_28	159	s						
Chr01	9450	F	1	CL_Chr01_28	160	e						
Chr01	9457	F	1	CL_Chr01_28	161	e						
Chr01	9466	F	1	CL_Chr01_28	162	e						
Chr01	9480	F	2	CL_Chr01_28	163	u	P1	50				
Chr01	9483	F	1	CL_Chr01_28	164	d						
Chr01	9485	F	1	CL_Chr01_28	165	e						
Chr01	9492	F	1	CL_Chr01_28	166	e						
Chr01	9505	F	4	CL_Chr01_28	167	u	P1	51				
Chr01	9506	F	1	CL_Chr01_28	168	d						
Chr01	9511	F	1	CL_Chr01_28	169	e						
Chr01	9515	F	1	CL_Chr01_28	170	e						
Chr01	9516	F	1	CL_Chr01_28	171	e						
Chr01	9519	F	2	CL_Chr01_28	172	u						
Chr01	9520	F	4	CL_Chr01_28	173	u	P1	52	P2	31	CP	
Chr01	9521	F	4	CL_Chr01_28	174	e						
Chr01	9523	F	3	CL_Chr01_28	175	d						
Chr01	9526	F	4	CL_Chr01_28	176	u	P1	53				
Chr01	9618	F	1	CL_Chr01_29	177	s						
Chr01	9619	F	19	CL_Chr01_29	178	u	P1	54	P2	32	CP	
Chr01	9769	F	1	CL_Chr01_30	179	s	P1	55	P2	33	CP	
Chr01	9823	F	1	CL_Chr01_31	180	s	P1	56	P2	34	CP	
Chr01	9944	F	1	CL_Chr01_32	181	s	P1	57	P2	35	CP	
Chr01	9992	F	1	CL_Chr01_33	182	s	P1	58	P2	36	CP	
Chr01	10068	F	1	CL_Chr01_34	183	s						
Chr01	10078	F	1	CL_Chr01_34	184	e						
Chr01	10083	F	1	CL_Chr01_34	185	e						
Chr01	10084	F	10	CL_Chr01_34	186	u	P1	59	P2	37	CP	
Chr01	10087	F	2	CL_Chr01_34	187	d						
Chr01	10103	F	1	CL_Chr01_34	188	d						
Chr01	10114	F	1	CL_Chr01_34	189	e						
Chr01	10128	F	1	CL_Chr01_34	190	e						
Chr01	10140	F	1	CL_Chr01_34	191	e						
Chr01	10188	F	1	CL_Chr01_35	192	s						
Chr01	10189	F	8	CL_Chr01_35	193	u	P1	60	P2	38	CP	
Chr01	10191	F	1	CL_Chr01_35	194	d						
Chr01	10250	F	1	CL_Chr01_36	195	s	P1	61	P2	39	CP	
Chr01	10273	F	5	CL_Chr01_37	196	s	P1	62	P2	40		
Chr01	10280	F	1	CL_Chr01_37	197	d						
Chr01	10282	F	2	CL_Chr01_37	198	u	P1	63				
Chr01	10283	F	2	CL_Chr01_37	199	e						
Chr01	10284	F	1	CL_Chr01_37	200	d						
Chr01	10285	F	1	CL_Chr01_37	201	e						
Chr01	10287	F	4	CL_Chr01_37	202	u	P1	64				
Chr01	10288	F	3	CL_Chr01_37	203	d						
Chr01	10299	F	1	CL_Chr01_37	204	d						
Chr01	10300	F	5	CL_Chr01_37	205	u	P1	65	P2	41	CP	
Chr01	10307	F	1	CL_Chr01_37	206	d						
Chr01	10315	F	1	CL_Chr01_37	207	e						
Chr01	10318	F	1	CL_Chr01_37	208	e						
Chr01	10321	F	1	CL_Chr01_37	209	e						
Chr01	10322	F	2	CL_Chr01_37	210	u	P1	66				
Chr01	10329	F	1	CL_Chr01_37	211	d						
Chr01	10333	F	1	CL_Chr01_37	212	e						
Chr01	10334	F	1	CL_Chr01_37	213	e						
Chr01	10335	F	1	CL_Chr01_37	214	e						
Chr01	10339	F	1	CL_Chr01_37	215	e						
Chr01	10343	F	2	CL_Chr01_37	216	u						
Chr01	10346	F	4	CL_Chr01_37	217	u	P1	67	P2	42		
Chr01	10349	F	1	CL_Chr01_37	218	d						
Chr01	10353	F	1	CL_Chr01_37	219	e						
Chr01	10359	F	1	CL_Chr01_37	220	e						
Chr01	10376	F	3	CL_Chr01_37	221	u	P1	68				
Chr01	10378	F	1	CL_Chr01_37	222	d						
Chr01	10437	F	1	CL_Chr01_38	223	s	P1	69	P2	43	CP	
Chr01	10451	F	1	CL_Chr01_38	224	e						
Chr01	10479	F	1	CL_Chr01_39	225	s						
Chr01	10489	F	7	CL_Chr01_39	226	u	P1	70	P2	44	CP	
Chr01	10504	F	5	CL_Chr01_39	227	d						
Chr01	10505	F	1	CL_Chr01_39	228	d						
Chr01	10512	F	1	CL_Chr01_39	229	e						
Chr01	10520	F	1	CL_Chr01_39	230	e						
Chr01	10539	F	1	CL_Chr01_39	231	e						
Chr01	10543	F	2	CL_Chr01_39	232	u	P1	71				
Chr01	10545	F	1	CL_Chr01_39	233	d						
Chr01	10552	F	1	CL_Chr01_39	234	e						
Chr01	10553	F	1	CL_Chr01_39	235	e						
Chr01	10554	F	1	CL_Chr01_39	236	e						
Chr01	10557	F	1	CL_Chr01_39	237	e						
Chr01	10558	F	3	CL_Chr01_39	238	u	P1	72				
Chr01	10559	F	3	CL_Chr01_39	239	e						
Chr01	10566	F	1	CL_Chr01_39	240	d						
Chr01	10575	F	1	CL_Chr01_39	241	e						
Chr01	10580	F	2	CL_Chr01_39	242	u						
Chr01	10583	F	4	CL_Chr01_39	243	u	P1	73	P2	45		
Chr01	10589	F	1	CL_Chr01_39	244	d						
Chr01	10594	F	1	CL_Chr01_39	245	e						
Chr01	10604	F	1	CL_Chr01_39	246	e						
Chr01	10617	F	1	CL_Chr01_39	247	e						
Chr01	10647	F	2	CL_Chr01_40	248	s	P1	74	P2	46	CP	
Chr01	10649	F	1	CL_Chr01_40	249	d						
Chr01	10653	F	2	CL_Chr01_40	250	u	P1	75				
Chr01	10660	F	1	CL_Chr01_40	251	d						
Chr01	11146	F	1	CL_Chr01_41	252	s	P1	76	P2	47	CP	
Chr01	11167	F	1	CL_Chr01_42	253	s						
Chr01	11171	F	5	CL_Chr01_42	254	u	P1	77	P2	48	CP	
Chr01	11175	F	3	CL_Chr01_42	255	d						
Chr01	11197	F	2	CL_Chr01_43	256	s	P1	78				
Chr01	11198	F	2	CL_Chr01_43	257	e						
Chr01	11199	F	1	CL_Chr01_43	258	d						
Chr01	11202	F	4	CL_Chr01_43	259	u	P1	79	P2	49	CP	
Chr01	11204	F	1	CL_Chr01_43	260	d						
Chr01	11206	F	1	CL_Chr01_43	261	e						
Chr01	11228	F	1	CL_Chr01_44	262	s						
Chr01	11229	F	3	CL_Chr01_44	263	u	P1	80	P2	50	CP	
Chr01	11238	F	1	CL_Chr01_44	264	d						
Chr01	11242	F	1	CL_Chr01_44	265	e						
Chr01	11243	F	1	CL_Chr01_44	266	e						
Chr01	11343	F	2	CL_Chr01_45	267	s	P1	81	P2	51	CP	
Chr01	11362	F	2	CL_Chr01_45	268	e						
Chr01	11399	F	1	CL_Chr01_46	269	s	P1	82	P2	52	CP	
Chr01	11413	F	1	CL_Chr01_46	270	e						
Chr01	12062	F	2	CL_Chr01_47	271	s	P1	83	P2	53	CP	
Chr01	12663	F	2	CL_Chr01_48	272	s	P1	84	P2	54	CP	
Chr01	12708	F	1	CL_Chr01_49	273	s						
Chr01	12710	F	1	CL_Chr01_49	274	e						
Chr01	12711	F	25	CL_Chr01_49	275	u	P1	85	P2	55	CP	
Chr01	12712	F	1	CL_Chr01_49	276	d						
Chr01	12715	F	2	CL_Chr01_49	277	u	P1	86				
Chr01	12716	F	1	CL_Chr01_49	278	d						
Chr01	12721	F	1	CL_Chr01_49	279	e						
Chr01	12848	F	1	CL_Chr01_50	280	s	P1	87	P2	56	CP	
Chr01	12914	F	1	CL_Chr01_51	281	s	P1	88	P2	57	CP	
Chr01	13045	F	1	CL_Chr01_52	282	s	P1	89	P2	58	CP	
Chr01	13078	F	1	CL_Chr01_53	283	s	P1	90	P2	59	CP	
Chr01	13138	F	1	CL_Chr01_54	284	s	P1	91	P2	60	CP	
Chr01	13144	F	1	CL_Chr01_54	285	e						
Chr01	13201	F	1	CL_Chr01_55	286	s	P1	92	P2	61	CP	
Chr01	13208	F	1	CL_Chr01_55	287	e						
Chr01	13332	F	1	CL_Chr01_56	288	s	P1	93	P2	62	CP	
Chr01	13364	F	1	CL_Chr01_57	289	s						
Chr01	13368	F	1	CL_Chr01_57	290	e	P1	94	P2	63	CP	
Chr01	13383	F	1	CL_Chr01_57	291	e						
Chr01	13452	F	1	CL_Chr01_58	292	s						
Chr01	13456	F	1	CL_Chr01_58	293	e						
Chr01	13466	F	1	CL_Chr01_58	294	e	P1	95	P2	64	CP	
Chr01	13467	F	1	CL_Chr01_58	295	e						
Chr01	13486	F	1	CL_Chr01_58	296	e						
Chr01	13520	F	1	CL_Chr01_59	297	s	P1	96	P2	65	CP	
Chr01	13543	F	2	CL_Chr01_60	298	s	P1	97	P2	66	CP	
Chr01	13550	F	1	CL_Chr01_60	299	d						
Chr01	13985	F	2	CL_Chr01_61	300	s	P1	98	P2	67	CP	
Chr01	14304	F	3	CL_Chr01_62	301	s	P1	99	P2	68	CP	
Chr01	14439	F	2	CL_Chr01_63	302	s	P1	100	P2	69	CP	
Chr01	14967	F	2	CL_Chr01_64	303	s	P1	101	P2	70	CP	
Chr01	14968	F	2	CL_Chr01_64	304	e						
Chr01	15015	F	1	CL_Chr01_65	305	s	P1	102	P2	71	CP	
Chr01	15036	F	2	CL_Chr01_66	306	s	P1	103	P2	72	CP	
Chr01	15037	F	1	CL_Chr01_66	307	d						
Chr01	15047	F	1	CL_Chr01_66	308	e						
Chr01	15061	F	1	CL_Chr01_66	309	e						
Chr01	15062	F	1	CL_Chr01_66	310	e						
Chr01	15086	F	2	CL_Chr01_67	311	s	P1	104	P2	73	CP	
Chr01	15095	F	1	CL_Chr01_67	312	d						
Chr01	15157	F	1	CL_Chr01_68	313	s	P1	105	P2	74	CP	
Chr01	15238	F	1	CL_Chr01_69	314	s	P1	106	P2	75	CP	
Chr01	15267	F	2	CL_Chr01_70	315	s	P1	107	P2	76	CP	
Chr01	15268	F	1	CL_Chr01_70	316	d						
Chr01	15276	F	1	CL_Chr01_70	317	e						
Chr01	15277	F	1	CL_Chr01_70	318	e						
Chr01	15315	F	1	CL_Chr01_71	319	s						
Chr01	15319	F	1	CL_Chr01_71	320	e						
Chr01	15320	F	1	CL_Chr01_71	321	e						
Chr01	15326	F	1	CL_Chr01_71	322	e						
Chr01	15327	F	1	CL_Chr01_71	323	e						
Chr01	15328	F	2	CL_Chr01_71	324	u	P1	108				
Chr01	15338	F	1	CL_Chr01_71	325	d						
Chr01	15343	F	2	CL_Chr01_71	326	u	P1	109				
Chr01	15344	F	1	CL_Chr01_71	327	d						
Chr01	15345	F	1	CL_Chr01_71	328	e						
Chr01	15347	F	1	CL_Chr01_71	329	e						
Chr01	15355	F	1	CL_Chr01_71	330	e						
Chr01	15356	F	1	CL_Chr01_71	331	e						
Chr01	15357	F	2	CL_Chr01_71	332	u	P1	110				
Chr01	15362	F	1	CL_Chr01_71	333	d						
Chr01	15364	F	1	CL_Chr01_71	334	e						
Chr01	15371	F	1	CL_Chr01_71	335	e						
Chr01	15376	F	3	CL_Chr01_71	336	u	P1	111	P2	77	CP	
Chr01	15380	F	1	CL_Chr01_71	337	d						
Chr01	15382	F	2	CL_Chr01_71	338	u	P1	112				
Chr01	15383	F	2	CL_Chr01_71	339	e						
Chr01	15385	F	1	CL_Chr01_71	340	d						
Chr01	15396	F	1	CL_Chr01_71	341	e						
Chr01	15424	F	1	CL_Chr01_72	342	s	P1	113	P2	78	CP	
Chr01	15446	F	1	CL_Chr01_73	343	s	P1	114	P2	79	CP	
Chr01	15467	F	1	CL_Chr01_74	344	s						
Chr01	15470	F	1	CL_Chr01_74	345	e	P1	115	P2	80	CP	
Chr01	15478	F	1	CL_Chr01_74	346	e						
Chr01	15509	F	1	CL_Chr01_75	347	s						
Chr01	15512	F	1	CL_Chr01_75	348	e						
Chr01	15519	F	1	CL_Chr01_75	349	e	P1	116	P2	81	CP	
Chr01	15525	F	1	CL_Chr01_75	350	e						
Chr01	15530	F	1	CL_Chr01_75	351	e						
Chr01	15532	F	1	CL_Chr01_75	352	e						
Chr01	15618	F	1	CL_Chr01_76	353	s	P1	117	P2	82	CP	
Chr01	16075	F	2	CL_Chr01_77	354	s						
Chr01	16079	F	3	CL_Chr01_77	355	u	P1	118	P2	83	CP	
Chr01	16081	F	1	CL_Chr01_77	356	d						
Chr01	16102	F	1	CL_Chr01_78	357	s	P1	119	P2	84	CP	
Chr01	16198	F	1	CL_Chr01_79	358	s						
Chr01	16200	F	1	CL_Chr01_79	359	e	P1	120	P2	85	CP	
Chr01	16212	F	1	CL_Chr01_79	360	e						
Chr01	16244	F	1	CL_Chr01_80	361	s						
Chr01	16253	F	1	CL_Chr01_80	362	e						
Chr01	16262	F	1	CL_Chr01_80	363	e						
Chr01	16263	F	1	CL_Chr01_80	364	e						
Chr01	16278	F	1	CL_Chr01_80	365	e						
Chr01	16289	F	3	CL_Chr01_80	366	u						
Chr01	16290	F	42	CL_Chr01_80	367	u	P1	121	P2	86		
Chr01	16292	F	18	CL_Chr01_80	368	d						
Chr01	16299	F	1	CL_Chr01_80	369	d						
Chr01	16302	F	1	CL_Chr01_80	370	e						
Chr01	16307	F	1	CL_Chr01_80	371	e						
Chr01	16309	F	2	CL_Chr01_80	372	u						
Chr01	16316	F	2	CL_Chr01_80	373	e						
Chr01	16318	F	4	CL_Chr01_80	374	u						
Chr01	16321	F	13	CL_Chr01_80	375	u	P1	122				
Chr01	16339	F	1	CL_Chr01_80	376	d						
Chr01	16347	F	2	CL_Chr01_80	377	u	P1	123				
Chr01	16348	F	2	CL_Chr01_80	378	e						
Chr01	16350	F	1	CL_Chr01_80	379	d						
Chr01	16353	F	4	CL_Chr01_80	380	u	P1	124				
Chr01	16354	F	1	CL_Chr01_80	381	d						
Chr01	16357	F	19	CL_Chr01_80	382	u	P1	125	P2	87		
Chr01	16362	F	5	CL_Chr01_80	383	d						
Chr01	16370	F	1	CL_Chr01_80	384	d						
Chr01	16371	F	2	CL_Chr01_80	385	u	P1	126				
Chr01	16390	F	1	CL_Chr01_80	386	d						
Chr01	16392	F	2	CL_Chr01_80	387	u	P1	127				
Chr01	16393	F	1	CL_Chr01_80	388	d						
Chr01	16394	F	53	CL_Chr01_80	389	u	P1	128	P2	88	CP	
Chr01	16395	F	2	CL_Chr01_80	390	d						
Chr01	16396	F	1	CL_Chr01_80	391	d						
Chr01	16398	F	5	CL_Chr01_80	392	u	P1	129				
Chr01	16399	F	5	CL_Chr01_80	393	e						
Chr01	16400	F	1	CL_Chr01_80	394	d						
Chr01	16401	F	10	CL_Chr01_80	395	u	P1	130	P2	89		
Chr01	16403	F	2	CL_Chr01_80	396	d						
Chr01	16404	F	8	CL_Chr01_80	397	u	P1	131				
Chr01	16408	F	1	CL_Chr01_80	398	d						
Chr01	16417	F	1	CL_Chr01_80	399	e						
Chr01	16422	F	1	CL_Chr01_80	400	e						
Chr01	16435	F	3	CL_Chr01_80	401	u	P1	132				
Chr01	16440	F	1	CL_Chr01_80	402	d						
Chr01	16446	F	1	CL_Chr01_80	403	e						
Chr01	16447	F	1	CL_Chr01_80	404	e						
Chr01	16453	F	4	CL_Chr01_80	405	u	P1	133	P2	90		
Chr01	16455	F	1	CL_Chr01_80	406	d						
Chr01	16456	F	1	CL_Chr01_80	407	e						
Chr01	16459	F	3	CL_Chr01_80	408	u	P1	134				
Chr01	16464	F	2	CL_Chr01_80	409	d						
Chr01	16468	F	1	CL_Chr01_80	410	d						
Chr01	16476	F	1	CL_Chr01_80	411	e						
Chr01	16481	F	1	CL_Chr01_80	412	e						
Chr01	16489	F	1	CL_Chr01_80	413	e						
Chr01	16492	F	2	CL_Chr01_80	414	u						
Chr01	16493	F	4	CL_Chr01_80	415	u	P1	135				
Chr01	16494	F	4	CL_Chr01_80	416	e						
Chr01	16496	F	1	CL_Chr01_80	417	d						
Chr01	16498	F	1	CL_Chr01_80	418	e						
Chr01	16499	F	6	CL_Chr01_80	419	u	P1	136	P2	91		
Chr01	16500	F	2	CL_Chr01_80	420	d						
Chr01	16501	F	1	CL_Chr01_80	421	d						
Chr01	16506	F	1	CL_Chr01_80	422	e						
Chr01	16507	F	1	CL_Chr01_80	423	e						
Chr01	16509	F	2	CL_Chr01_80	424	u	P1	137				
Chr01	16548	F	1	CL_Chr01_81	425	s						
Chr01	16550	F	16	CL_Chr01_81	426	u	P1	138				
Chr01	16552	F	2	CL_Chr01_81	427	d						
Chr01	16553	F	1	CL_Chr01_81	428	d						
Chr01	16554	F	2	CL_Chr01_81	429	u						
Chr01	16555	F	3	CL_Chr01_81	430	u						
Chr01	16556	F	30	CL_Chr01_81	431	u	P1	139	P2	92	CP	
Chr01	16557	F	2	CL_Chr01_81	432	d						
Chr01	16559	F	4	CL_Chr01_81	433	u	P1	140				
Chr01	16560	F	2	CL_Chr01_81	434	d						
Chr01	16561	F	1	CL_Chr01_81	435	d						
Chr01	16563	F	1	CL_Chr01_81	436	e						
Chr01	16567	F	1	CL_Chr01_81	437	e						
Chr01	16568	F	1	CL_Chr01_81	438	e						
Chr01	16570	F	1	CL_Chr01_81	439	e						
Chr01	16572	F	2	CL_Chr01_81	440	u	P1	141				
Chr01	16577	F	1	CL_Chr01_81	441	d						
Chr01	16579	F	1	CL_Chr01_81	442	e						
Chr01	16587	F	1	CL_Chr01_81	443	e						
Chr01	16589	F	1	CL_Chr01_81	444	e						
Chr01	16594	F	1	CL_Chr01_81	445	e						
Chr01	16610	F	1	CL_Chr01_81	446	e						
Chr01	16620	F	3	CL_Chr01_81	447	u	P1	142	P2	93		
Chr01	16622	F	1	CL_Chr01_81	448	d						
Chr01	16623	F	1	CL_Chr01_81	449	e						
Chr01	16656	F	1	CL_Chr01_82	450	s	P1	143	P2	94	CP	
Chr01	16661	F	1	CL_Chr01_82	451	e						
Chr01	16686	F	1	CL_Chr01_83	452	s	P1	144	P2	95	CP	
Chr01	16688	F	1	CL_Chr01_83	453	e						
Chr01	16710	F	1	CL_Chr01_84	454	s						
Chr01	16718	F	1	CL_Chr01_84	455	e						
Chr01	16724	F	1	CL_Chr01_84	456	e						
Chr01	16726	F	1	CL_Chr01_84	457	e						
Chr01	16734	F	3	CL_Chr01_84	458	u	P1	145	P2	96	CP	
Chr01	16736	F	1	CL_Chr01_84	459	d						
Chr01	16797	F	1	CL_Chr01_85	460	s	P1	146	P2	97	CP	
Chr01	16881	F	1	CL_Chr01_86	461	s	P1	147	P2	98	CP	
